,Year,LocationAbbr,HealthTopic,PolicyTopic,Setting,NumPolicies
494,2003,AL,Physical Activity,Appropriations,Community,2
495,2003,AR,Nutrition,Correctional Facilities Farms Programs,Community,13
496,2003,AR,Nutrition,Appropriations,School/After School,13
497,2003,AR,Nutrition,Liability and Indemnity,Community,13
498,2003,AR,Nutrition,Incentives,School/After School,13
499,2003,AR,Nutrition,Appropriations,School/After School,13
500,2003,AR,Nutrition,Healthier Food Retail and Food Deserts,School/After School,13
501,2003,AR,Nutrition,Initiatives and Programs,School/After School,13
502,2003,AR,Nutrition,School Nutrition,School/After School,13
503,2003,AR,Nutrition,Task Forces/Councils,School/After School,13
504,2003,AR,Nutrition,Appropriations,Community,13
505,2003,AR,Nutrition,Vending,School/After School,13
506,2003,AR,Nutrition,Vending,School/After School,13
507,2003,AR,Nutrition,School Nutrition,School/After School,13
508,2003,AR,Obesity,Sugar Sweetened Beverages,School/After School,6
509,2003,AR,Obesity,Task Forces/Councils,School/After School,6
510,2003,AR,Obesity,Body Mass Index (BMI),School/After School,6
511,2003,AR,Obesity,Disparities/Equity,School/After School,6
512,2003,AR,Obesity,Appropriations,School/After School,6
513,2003,AR,Obesity,Appropriations,School/After School,6
514,2003,AR,Physical Activity,Appropriations,Community,5
515,2003,AR,Physical Activity,Initiatives and Programs,School/After School,5
516,2003,AR,Physical Activity,Physical Activity Requirements,School/After School,5
517,2003,AR,Physical Activity,Physical Education Requirements,School/After School,5
518,2003,AR,Physical Activity,Task Forces/Councils,School/After School,5
519,2003,CA,Nutrition,Healthier Food Retail and Food Deserts,School/After School,25
520,2003,CA,Nutrition,Initiatives and Programs,Community,25
521,2003,CA,Nutrition,Access to Healthy Foods,School/After School,25
522,2003,CA,Nutrition,School Nutrition,School/After School,25
523,2003,CA,Nutrition,Appropriations,School/After School,25
524,2003,CA,Nutrition,School Nutrition,School/After School,25
525,2003,CA,Nutrition,Medical Care,Community,25
526,2003,CA,Nutrition,Appropriations,School/After School,25
527,2003,CA,Nutrition,Appropriations,Community,25
528,2003,CA,Nutrition,Initiatives and Programs,School/After School,25
529,2003,CA,Nutrition,Appropriations,Community,25
530,2003,CA,Nutrition,School Nutrition,School/After School,25
531,2003,CA,Nutrition,Appropriations,School/After School,25
532,2003,CA,Nutrition,Food Assistance Programs,Community,25
533,2003,CA,Nutrition,Farm Direct Foods,School/After School,25
534,2003,CA,Nutrition,Farm Direct Foods,School/After School,25
535,2003,CA,Nutrition,Initiatives and Programs,School/After School,25
536,2003,CA,Nutrition,Healthier Food Retail and Food Deserts,School/After School,25
537,2003,CA,Nutrition,Fruits and Vegetables,School/After School,25
538,2003,CA,Nutrition,Media Campaigns,Community,25
539,2003,CA,Nutrition,Food Assistance Programs,School/After School,25
540,2003,CA,Nutrition,Appropriations,School/After School,25
541,2003,CA,Nutrition,Vending,School/After School,25
542,2003,CA,Nutrition,Vending,School/After School,25
543,2003,CA,Nutrition,Initiatives and Programs,Community,25
544,2003,CA,Obesity,Appropriations,Community,16
545,2003,CA,Obesity,Food Restrictions,School/After School,16
546,2003,CA,Obesity,Access to Drinking Water,Community,16
547,2003,CA,Obesity,Appropriations,School/After School,16
548,2003,CA,Obesity,Appropriations,Community,16
549,2003,CA,Obesity,Disparities/Equity,School/After School,16
550,2003,CA,Obesity,Body Mass Index (BMI),Community,16
551,2003,CA,Obesity,Appropriations,Community,16
552,2003,CA,Obesity,Sugar Sweetened Beverages,School/After School,16
553,2003,CA,Obesity,Disparities/Equity,Community,16
554,2003,CA,Obesity,Food Restrictions,School/After School,16
555,2003,CA,Obesity,Appropriations,Community,16
556,2003,CA,Obesity,Appropriations,School/After School,16
557,2003,CA,Obesity,Appropriations,Community,16
558,2003,CA,Obesity,Health Insurance Coverage,School/After School,16
559,2003,CA,Obesity,Sugar Sweetened Beverages,School/After School,16
560,2003,CA,Physical Activity,Physical Education Requirements,School/After School,15
561,2003,CA,Physical Activity,Physical Activity Requirements,Community,15
562,2003,CA,Physical Activity,"Parks, Recreation and Trails",Community,15
563,2003,CA,Physical Activity,Initiatives and Programs,Community,15
564,2003,CA,Physical Activity,Initiatives and Programs,Community,15
565,2003,CA,Physical Activity,Public Transportation,Community,15
566,2003,CA,Physical Activity,Initiatives and Programs,School/After School,15
567,2003,CA,Physical Activity,Physical Activity Requirements,School/After School,15
568,2003,CA,Physical Activity,Initiatives and Programs,School/After School,15
569,2003,CA,Physical Activity,"Parks, Recreation and Trails",Community,15
570,2003,CA,Physical Activity,Physical Education Requirements,School/After School,15
571,2003,CA,Physical Activity,Bicycling,Community,15
572,2003,CA,Physical Activity,Safe Routes to Schools,School/After School,15
573,2003,CA,Physical Activity,Appropriations,School/After School,15
574,2003,CA,Physical Activity,Media Campaigns,Community,15
575,2003,CO,Physical Activity,Pedestrians/Walking,Community,3
576,2003,CO,Physical Activity,Physical Activity Requirements,Community,3
577,2003,CO,Physical Activity,Initiatives and Programs,Community,3
578,2003,FL,Nutrition,Liability and Indemnity,Community,2
579,2003,FL,Nutrition,Medical Care,Community,2
580,2003,FL,Obesity,Appropriations,Community,2
581,2003,FL,Obesity,Appropriations,Community,2
582,2003,FL,Physical Activity,Appropriations,Community,4
583,2003,FL,Physical Activity,Pedestrians/Walking,Community,4
584,2003,FL,Physical Activity,"Parks, Recreation and Trails",Community,4
585,2003,FL,Physical Activity,Bicycling,Community,4
586,2003,GA,Nutrition,Medical Care,Community,2
587,2003,GA,Nutrition,Incentives,Community,2
588,2003,GA,Obesity,Task Forces/Councils,Community,1
589,2003,GA,Physical Activity,Bicycling,Community,3
590,2003,GA,Physical Activity,Disabilities,Community,3
591,2003,GA,Physical Activity,Appropriations,Community,3
592,2003,HI,Obesity,Appropriations,School/After School,1
593,2003,HI,Physical Activity,Physical Education Requirements,School/After School,1
594,2003,IA,Nutrition,Incentives,Community,8
595,2003,IA,Nutrition,Food Security,Community,8
596,2003,IA,Nutrition,Farm Direct Foods,Community,8
597,2003,IA,Nutrition,Appropriations,Community,8
598,2003,IA,Nutrition,Farmers Markets,Community,8
599,2003,IA,Nutrition,Access to Healthy Foods,Community,8
600,2003,IA,Nutrition,Disparities/Equity,Community,8
601,2003,IA,Nutrition,Food Assistance Programs,Community,8
602,2003,IL,Nutrition,Appropriations,Community,19
603,2003,IL,Nutrition,Incentives,School/After School,19
604,2003,IL,Nutrition,Food Assistance Programs,Community,19
605,2003,IL,Nutrition,Food Assistance Programs,Community,19
606,2003,IL,Nutrition,Incentives,Community,19
607,2003,IL,Nutrition,Appropriations,Community,19
608,2003,IL,Nutrition,Liability and Indemnity,Community,19
609,2003,IL,Nutrition,Disparities/Equity,Community,19
610,2003,IL,Nutrition,Medical Care,Community,19
611,2003,IL,Nutrition,Farmers Markets,Community,19
612,2003,IL,Nutrition,Agriculture and Farming,Community,19
613,2003,IL,Nutrition,Agriculture and Farming,Community,19
614,2003,IL,Nutrition,Food Security,Community,19
615,2003,IL,Nutrition,Appropriations,School/After School,19
616,2003,IL,Nutrition,Appropriations,Community,19
617,2003,IL,Nutrition,Farm Direct Foods,Community,19
618,2003,IL,Nutrition,Access to Healthy Foods,Community,19
619,2003,IL,Nutrition,Task Forces/Councils,School/After School,19
620,2003,IL,Nutrition,School Nutrition,School/After School,19
621,2003,IL,Obesity,Task Forces/Councils,Community,5
622,2003,IL,Obesity,Appropriations,Community,5
623,2003,IL,Obesity,Task Forces/Councils,School/After School,5
624,2003,IL,Obesity,Appropriations,Community,5
625,2003,IL,Obesity,Appropriations,Community,5
626,2003,IL,Physical Activity,Appropriations,Community,5
627,2003,IL,Physical Activity,Appropriations,Community,5
628,2003,IL,Physical Activity,Initiatives and Programs,Community,5
629,2003,IL,Physical Activity,Pedestrians/Walking,Community,5
630,2003,IL,Physical Activity,Bicycling,Community,5
631,2003,LA,Nutrition,Farmers Markets,School/After School,12
632,2003,LA,Nutrition,Fruits and Vegetables,Community,12
633,2003,LA,Nutrition,Access to Healthy Foods,Community,12
634,2003,LA,Nutrition,Food Security,Community,12
635,2003,LA,Nutrition,Farm Direct Foods,Community,12
636,2003,LA,Nutrition,Agriculture and Farming,Community,12
637,2003,LA,Nutrition,Disparities/Equity,Community,12
638,2003,LA,Nutrition,Farm Direct Foods,School/After School,12
639,2003,LA,Nutrition,Farmers Markets,Community,12
640,2003,LA,Nutrition,Incentives,School/After School,12
641,2003,LA,Nutrition,Food Policy Councils,Restaurant/Retail,12
642,2003,LA,Nutrition,Appropriations,Community,12
643,2003,LA,Obesity,Task Forces/Councils,Community,3
644,2003,LA,Obesity,Liability and Indemnity,Restaurant/Retail,3
645,2003,LA,Obesity,Initiatives and Programs,Medical and/or Hospital,3
646,2003,LA,Physical Activity,Initiatives and Programs,Medical and/or Hospital,1
647,2003,MA,Nutrition,Food Assistance Programs,Community,13
648,2003,MA,Nutrition,Medical Care,Community,13
649,2003,MA,Nutrition,Liability and Indemnity,Community,13
650,2003,MA,Nutrition,Disparities/Equity,Community,13
651,2003,MA,Nutrition,Farm Direct Foods,Community,13
652,2003,MA,Nutrition,Food Security,Community,13
653,2003,MA,Nutrition,Access to Healthy Foods,Community,13
654,2003,MA,Nutrition,Correctional Facilities Farms Programs,Community,13
655,2003,MA,Nutrition,Liability and Indemnity,School/After School,13
656,2003,MA,Nutrition,Medical Care,School/After School,13
657,2003,MA,Nutrition,Appropriations,Community,13
658,2003,MA,Nutrition,Farmers Markets,Community,13
659,2003,MA,Nutrition,Agriculture and Farming,Community,13
660,2003,MA,Obesity,Appropriations,Community,4
661,2003,MA,Obesity,Appropriations,Community,4
662,2003,MA,Obesity,Appropriations,Community,4
663,2003,MA,Obesity,Appropriations,School/After School,4
664,2003,MA,Physical Activity,Bicycling,School/After School,13
665,2003,MA,Physical Activity,"Parks, Recreation and Trails",Community,13
666,2003,MA,Physical Activity,Built Environment and Street-Scale Design,Community,13
667,2003,MA,Physical Activity,Pedestrians/Walking,School/After School,13
668,2003,MA,Physical Activity,Appropriations,Community,13
669,2003,MA,Physical Activity,Pedestrians/Walking,Community,13
670,2003,MA,Physical Activity,Pedestrians/Walking,Community,13
671,2003,MA,Physical Activity,Appropriations,School/After School,13
672,2003,MA,Physical Activity,Bicycling,Community,13
673,2003,MA,Physical Activity,Built Environment and Street-Scale Design,Community,13
674,2003,MA,Physical Activity,Safe Routes to Schools,Community,13
675,2003,MA,Physical Activity,Safe Routes to Schools,School/After School,13
676,2003,MA,Physical Activity,Built Environment and Street-Scale Design,School/After School,13
677,2003,MD,Physical Activity,Bicycling,Community,2
678,2003,MD,Physical Activity,Public Safety,Community,2
679,2003,ME,Nutrition,Nutrition Standards,Work Place,21
680,2003,ME,Nutrition,Task Forces/Councils,School/After School,21
681,2003,ME,Nutrition,Fruits and Vegetables,School/After School,21
682,2003,ME,Nutrition,Task Forces/Councils,Community,21
683,2003,ME,Nutrition,Fruits and Vegetables,Work Place,21
684,2003,ME,Nutrition,Nutrition Standards,School/After School,21
685,2003,ME,Nutrition,Disparities/Equity,Community,21
686,2003,ME,Nutrition,Fruits and Vegetables,Community,21
687,2003,ME,Nutrition,Disparities/Equity,School/After School,21
688,2003,ME,Nutrition,Access to Healthy Foods,School/After School,21
689,2003,ME,Nutrition,School Nutrition,Community,21
690,2003,ME,Nutrition,Disparities/Equity,Work Place,21
691,2003,ME,Nutrition,Food Security,School/After School,21
692,2003,ME,Nutrition,School Nutrition,School/After School,21
693,2003,ME,Nutrition,Food Security,Community,21
694,2003,ME,Nutrition,Food Security,Work Place,21
695,2003,ME,Nutrition,Access to Healthy Foods,Work Place,21
696,2003,ME,Nutrition,School Nutrition,Work Place,21
697,2003,ME,Nutrition,Task Forces/Councils,Work Place,21
698,2003,ME,Nutrition,Access to Healthy Foods,Community,21
699,2003,ME,Nutrition,Nutrition Standards,Community,21
700,2003,ME,Obesity,Marketing Restrictions,Work Place,19
701,2003,ME,Obesity,Stigma/Discrimination,Work Place,19
702,2003,ME,Obesity,Task Forces/Councils,School/After School,19
703,2003,ME,Obesity,Task Forces/Councils,Work Place,19
704,2003,ME,Obesity,Task Forces/Councils,Community,19
705,2003,ME,Obesity,Health Insurance Coverage,Work Place,19
706,2003,ME,Obesity,Initiatives and Programs,Community,19
707,2003,ME,Obesity,Marketing Restrictions,School/After School,19
708,2003,ME,Obesity,Initiatives and Programs,School/After School,19
709,2003,ME,Obesity,Sugar Sweetened Beverages,Work Place,19
710,2003,ME,Obesity,Health Insurance Coverage,Community,19
711,2003,ME,Obesity,Sugar Sweetened Beverages,Community,19
712,2003,ME,Obesity,Stigma/Discrimination,School/After School,19
713,2003,ME,Obesity,Marketing Restrictions,Community,19
714,2003,ME,Obesity,Appropriations,Community,19
715,2003,ME,Obesity,Sugar Sweetened Beverages,School/After School,19
716,2003,ME,Obesity,Health Insurance Coverage,School/After School,19
717,2003,ME,Obesity,Initiatives and Programs,Work Place,19
718,2003,ME,Obesity,Stigma/Discrimination,Community,19
719,2003,ME,Physical Activity,Physical Education Requirements,Community,17
720,2003,ME,Physical Activity,Media Campaigns,Work Place,17
721,2003,ME,Physical Activity,Incentives,Work Place,17
722,2003,ME,Physical Activity,Media Campaigns,Community,17
723,2003,ME,Physical Activity,Initiatives and Programs,Work Place,17
724,2003,ME,Physical Activity,Incentives,School/After School,17
725,2003,ME,Physical Activity,Task Forces/Councils,Work Place,17
726,2003,ME,Physical Activity,Task Forces/Councils,Community,17
727,2003,ME,Physical Activity,Initiatives and Programs,Community,17
728,2003,ME,Physical Activity,Physical Education Requirements,School/After School,17
729,2003,ME,Physical Activity,Initiatives and Programs,School/After School,17
730,2003,ME,Physical Activity,Task Forces/Councils,School/After School,17
731,2003,ME,Physical Activity,Task Forces/Councils,Community,17
732,2003,ME,Physical Activity,Media Campaigns,School/After School,17
733,2003,ME,Physical Activity,"Parks, Recreation and Trails",Community,17
734,2003,ME,Physical Activity,Physical Education Requirements,Work Place,17
735,2003,ME,Physical Activity,Incentives,Community,17
736,2003,MN,Obesity,Appropriations,School/After School,1
737,2003,MN,Physical Activity,Public Safety,School/After School,1
738,2003,MS,Nutrition,Incentives,Community,1
739,2003,MS,Obesity,Appropriations,School/After School,3
740,2003,MS,Obesity,Appropriations,Community,3
741,2003,MS,Obesity,Task Forces/Councils,Community,3
742,2003,MS,Physical Activity,"Parks, Recreation and Trails",Community,2
743,2003,MS,Physical Activity,Physical Education Requirements,School/After School,2
744,2003,MT,Nutrition,Appropriations,School/After School,3
745,2003,MT,Nutrition,School Nutrition,School/After School,3
746,2003,MT,Nutrition,Access to Healthy Foods,School/After School,3
747,2003,MT,Obesity,Appropriations,School/After School,2
748,2003,MT,Obesity,Disparities/Equity,School/After School,2
749,2003,MT,Physical Activity,Physical Activity Requirements,School/After School,1
750,2003,NC,Nutrition,Incentives,Community,7
751,2003,NC,Nutrition,Appropriations,School/After School,7
752,2003,NC,Nutrition,School Nutrition,School/After School,7
753,2003,NC,Nutrition,Task Forces/Councils,School/After School,7
754,2003,NC,Nutrition,Appropriations,School/After School,7
755,2003,NC,Nutrition,Agriculture and Farming,School/After School,7
756,2003,NC,Nutrition,School Nutrition,School/After School,7
757,2003,NC,Obesity,Appropriations,Community,5
758,2003,NC,Obesity,Disparities/Equity,School/After School,5
759,2003,NC,Obesity,Task Forces/Councils,Community,5
760,2003,NC,Obesity,Appropriations,School/After School,5
761,2003,NC,Obesity,Appropriations,School/After School,5
