Year,LocationAbbr,LocationDesc,Topic,Question,Low_Confidence_Limit,Data_Value,High_Confidence_Limit,Sample_Size
2011,NE,Nebraska,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),27.7,28.6,29.4,"23,591"
2011,NE,Nebraska,Physical Activity,% of adults with no leisure-time physical activity,25.5,26.3,27.1,"24,433"
2011,NE,Nebraska,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),48.0,49.0,49.9,"23,735"
2011,NE,Nebraska,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,18.2,19.0,19.8,"23,567"
2011,NH,New Hampshire,Obesity,% of adults aged >= 18 years with an overweight classification,33.8,35.4,37.1,"6,049"
2011,NH,New Hampshire,Obesity,% of adults aged >= 18 years with obesity,24.7,26.2,27.7,"6,049"
2011,NH,New Hampshire,Physical Activity,% of adults with no leisure-time physical activity,21.1,22.5,24.0,"6,168"
2011,NH,New Hampshire,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),32.6,34.3,36.0,"5,929"
2011,NH,New Hampshire,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,28.8,30.4,32.1,"6,071"
2011,NH,New Hampshire,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,20.8,22.3,23.8,"5,875"
2011,NH,New Hampshire,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),54.3,56.1,57.8,"5,958"
2011,NJ,New Jersey,Obesity,% of adults aged >= 18 years with obesity,22.7,23.7,24.8,"14,130"
2011,NJ,New Jersey,Obesity,% of adults aged >= 18 years with an overweight classification,36.6,37.8,39.0,"14,130"
2011,NJ,New Jersey,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,30.5,31.7,32.9,"13,971"
2011,NJ,New Jersey,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),31.9,33.1,34.3,"13,528"
2011,NJ,New Jersey,Physical Activity,% of adults with no leisure-time physical activity,25.3,26.4,27.5,"14,194"
2011,NJ,New Jersey,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),52.0,53.2,54.5,"13,640"
2011,NJ,New Jersey,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,22.0,23.1,24.3,"13,464"
2011,NM,New Mexico,Obesity,% of adults aged >= 18 years with obesity,25.1,26.3,27.6,"8,981"
2011,NM,New Mexico,Obesity,% of adults aged >= 18 years with an overweight classification,34.5,35.8,37.2,"8,981"
2011,NM,New Mexico,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,21.1,22.3,23.6,"8,582"
2011,NM,New Mexico,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,30.2,31.5,32.9,"8,761"
2011,NM,New Mexico,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),50.7,52.2,53.6,"8,657"
2011,NM,New Mexico,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),31.8,33.1,34.4,"8,628"
2011,NM,New Mexico,Physical Activity,% of adults with no leisure-time physical activity,24.1,25.3,26.6,"8,864"
2011,NV,Nevada,Obesity,% of adults aged >= 18 years with an overweight classification,33.4,35.7,38.0,"5,205"
2011,NV,Nevada,Obesity,% of adults aged >= 18 years with obesity,22.5,24.5,26.6,"5,205"
2011,NV,Nevada,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,19.3,21.3,23.3,"4,787"
2011,NV,Nevada,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,27.9,30.1,32.4,"5,006"
2011,NV,Nevada,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),50.1,52.6,55.1,"4,843"
2011,NV,Nevada,Physical Activity,% of adults with no leisure-time physical activity,22.2,24.3,26.5,"5,100"
2011,NV,Nevada,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),31.5,33.8,36.3,"4,805"
2011,NY,New York,Obesity,% of adults aged >= 18 years with obesity,23.2,24.5,25.9,"7,222"
2011,NY,New York,Obesity,% of adults aged >= 18 years with an overweight classification,34.3,35.8,37.4,"7,222"
2011,NY,New York,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),49.8,51.5,53.1,"6,924"
2011,NY,New York,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,28.6,30.1,31.7,"7,164"
2011,NY,New York,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),30.4,32.0,33.5,"6,876"
2011,NY,New York,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,20.1,21.5,23.0,"6,835"
2011,NY,New York,Physical Activity,% of adults with no leisure-time physical activity,24.9,26.3,27.7,"7,276"
2011,OH,Ohio,Obesity,% of adults aged >= 18 years with an overweight classification,34.8,36.2,37.6,"9,339"
2011,OH,Ohio,Obesity,% of adults aged >= 18 years with obesity,28.3,29.6,31.0,"9,339"
2011,OH,Ohio,Physical Activity,% of adults with no leisure-time physical activity,25.7,27.0,28.3,"9,472"
2011,OH,Ohio,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,20.1,21.4,22.7,"8,913"
2011,OH,Ohio,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),31.5,32.9,34.3,"8,942"
2011,OH,Ohio,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,29.0,30.4,31.8,"9,331"
2011,OH,Ohio,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),50.1,51.6,53.1,"9,031"
2011,OK,Oklahoma,Obesity,% of adults aged >= 18 years with obesity,29.7,31.1,32.5,"8,159"
2011,OK,Oklahoma,Obesity,% of adults aged >= 18 years with an overweight classification,32.9,34.3,35.8,"8,159"
2011,OK,Oklahoma,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,14.9,16.2,17.5,"8,089"
2011,OK,Oklahoma,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,22.4,23.8,25.2,"8,236"
2011,OK,Oklahoma,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),43.2,44.8,46.3,"8,125"
2011,OK,Oklahoma,Physical Activity,% of adults with no leisure-time physical activity,29.8,31.2,32.6,"8,283"
2011,OK,Oklahoma,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),25.7,27.1,28.6,"8,099"
2011,OR,Oregon,Obesity,% of adults aged >= 18 years with obesity,25.2,26.7,28.3,"5,959"
2011,OR,Oregon,Obesity,% of adults aged >= 18 years with an overweight classification,33.1,34.8,36.4,"5,959"
2011,OR,Oregon,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),59.3,61.1,62.9,"5,578"
2011,OR,Oregon,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),38.9,40.7,42.5,"5,501"
2011,OR,Oregon,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,21.9,23.4,25.0,"5,513"
2011,OR,Oregon,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,29.3,30.9,32.6,"5,797"
2011,OR,Oregon,Physical Activity,% of adults with no leisure-time physical activity,18.3,19.8,21.3,"5,899"
2011,PA,Pennsylvania,Obesity,% of adults aged >= 18 years with an overweight classification,34.7,36.0,37.3,"10,850"
2011,PA,Pennsylvania,Obesity,% of adults aged >= 18 years with obesity,27.3,28.6,29.8,"10,850"
2011,PA,Pennsylvania,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),28.7,29.9,31.2,"10,317"
2011,PA,Pennsylvania,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,26.5,27.8,29.1,"10,700"
2011,PA,Pennsylvania,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,17.7,18.8,20.0,"10,282"
2011,PA,Pennsylvania,Physical Activity,% of adults with no leisure-time physical activity,25.0,26.2,27.4,"10,879"
2011,PA,Pennsylvania,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),48.0,49.4,50.8,"10,401"
2011,RI,Rhode Island,Obesity,% of adults aged >= 18 years with obesity,23.9,25.4,27.0,"6,182"
2011,RI,Rhode Island,Obesity,% of adults aged >= 18 years with an overweight classification,35.4,37.1,38.7,"6,182"
2011,RI,Rhode Island,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,18.1,19.5,21.0,"6,001"
2011,RI,Rhode Island,Physical Activity,% of adults with no leisure-time physical activity,24.7,26.2,27.7,"6,283"
2011,RI,Rhode Island,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),47.0,48.7,50.5,"6,065"
2011,RI,Rhode Island,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),27.5,29.1,30.8,"6,042"
2011,RI,Rhode Island,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,26.9,28.5,30.2,"6,190"
2011,SC,South Carolina,Obesity,% of adults aged >= 18 years with an overweight classification,33.7,35.0,36.4,"12,352"
2011,SC,South Carolina,Obesity,% of adults aged >= 18 years with obesity,29.6,30.8,32.1,"12,352"
2011,SC,South Carolina,Physical Activity,% of adults with no leisure-time physical activity,26.0,27.2,28.5,"12,365"
2011,SC,South Carolina,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),48.5,50.0,51.4,"11,820"
2011,SC,South Carolina,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,26.3,27.6,28.9,"12,181"
2011,SC,South Carolina,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),29.3,30.6,32.0,"11,752"
2011,SC,South Carolina,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,17.4,18.5,19.7,"11,691"
2011,SD,South Dakota,Obesity,% of adults aged >= 18 years with obesity,26.3,28.1,30.1,"7,820"
2011,SD,South Dakota,Obesity,% of adults aged >= 18 years with an overweight classification,34.3,36.3,38.4,"7,820"
2011,SD,South Dakota,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),43.9,46.1,48.2,"7,839"
2011,SD,South Dakota,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,24.2,26.1,28.1,"8,000"
2011,SD,South Dakota,Physical Activity,% of adults with no leisure-time physical activity,25.1,27.0,28.9,"8,045"
2011,SD,South Dakota,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),23.5,25.3,27.2,"7,807"
2011,SD,South Dakota,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,14.5,16.0,17.6,"7,796"
2011,TN,Tennessee,Obesity,% of adults aged >= 18 years with obesity,26.8,29.2,31.7,"5,575"
2011,TN,Tennessee,Obesity,% of adults aged >= 18 years with an overweight classification,34.6,37.3,40.1,"5,575"
2011,TN,Tennessee,Physical Activity,% of adults with no leisure-time physical activity,32.6,35.1,37.8,"5,606"
2011,TN,Tennessee,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,18.2,20.6,23.2,"5,469"
2011,TN,Tennessee,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),36.1,39.0,41.9,"5,266"
2011,TN,Tennessee,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,10.7,12.7,14.9,"5,153"
2011,TN,Tennessee,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),20.3,22.7,25.4,"5,209"
2011,TX,Texas,Obesity,% of adults aged >= 18 years with an overweight classification,34.0,35.4,36.9,"14,024"
2011,TX,Texas,Obesity,% of adults aged >= 18 years with obesity,29.1,30.4,31.8,"14,024"
2011,TX,Texas,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,26.9,28.3,29.8,"14,043"
2011,TX,Texas,Physical Activity,% of adults with no leisure-time physical activity,25.9,27.2,28.5,"14,225"
2011,TX,Texas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,17.7,19.0,20.3,"13,548"
2011,TX,Texas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),46.7,48.2,49.8,"13,692"
2011,TX,Texas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),26.3,27.6,29.0,"13,599"
2011,UT,Utah,Obesity,% of adults aged >= 18 years with an overweight classification,33.3,34.5,35.7,"11,918"
2011,UT,Utah,Obesity,% of adults aged >= 18 years with obesity,23.4,24.4,25.5,"11,918"
2011,UT,Utah,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),54.6,55.8,57.1,"11,783"
2011,UT,Utah,Physical Activity,% of adults with no leisure-time physical activity,18.0,18.9,19.9,"12,163"
2011,UT,Utah,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,21.5,22.5,23.6,"11,651"
2011,UT,Utah,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),32.4,33.6,34.8,"11,702"
2011,UT,Utah,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,31.2,32.3,33.5,"12,004"
2011,VA,Virginia,Obesity,% of adults aged >= 18 years with an overweight classification,32.4,34.1,35.9,"6,151"
2011,VA,Virginia,Obesity,% of adults aged >= 18 years with obesity,27.5,29.2,30.9,"6,151"
2011,VA,Virginia,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,31.6,33.4,35.3,"6,105"
2011,VA,Virginia,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),50.5,52.4,54.3,"5,915"
2011,VA,Virginia,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),31.9,33.6,35.5,"5,837"
2011,VA,Virginia,Physical Activity,% of adults with no leisure-time physical activity,23.5,25.0,26.7,"6,199"
2011,VA,Virginia,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,21.1,22.7,24.3,"5,848"
2011,VT,Vermont,Obesity,% of adults aged >= 18 years with obesity,24.1,25.4,26.8,"6,771"
2011,VT,Vermont,Obesity,% of adults aged >= 18 years with an overweight classification,32.8,34.3,35.8,"6,771"
2011,VT,Vermont,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,20.3,21.6,23.0,"6,648"
2011,VT,Vermont,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),57.6,59.2,60.8,"6,709"
2011,VT,Vermont,Physical Activity,% of adults with no leisure-time physical activity,19.7,21.0,22.3,"6,924"
2011,VT,Vermont,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,27.6,29.0,30.5,"6,835"
2011,VT,Vermont,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),38.3,39.9,41.5,"6,674"
2011,WA,Washington,Obesity,% of adults aged >= 18 years with obesity,25.3,26.5,27.7,"13,896"
