,Year,LocationAbbr,LocationDesc,Topic,Question,Low_Confidence_Limit,Data_Value,High_Confidence_Limit,Sample_Size,NumPolicies
194,2011,AR,Arkansas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,14.8,16.7,18.8,"4,220",21.0
195,2011,AR,Arkansas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,14.8,16.7,18.8,"4,220",21.0
196,2011,AR,Arkansas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,14.8,16.7,18.8,"4,220",21.0
197,2011,AR,Arkansas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,14.8,16.7,18.8,"4,220",21.0
198,2011,AR,Arkansas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,14.8,16.7,18.8,"4,220",21.0
199,2011,AR,Arkansas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,14.8,16.7,18.8,"4,220",21.0
200,2011,AR,Arkansas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,14.8,16.7,18.8,"4,220",21.0
201,2011,AR,Arkansas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,14.8,16.7,18.8,"4,220",21.0
202,2011,AR,Arkansas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,14.8,16.7,18.8,"4,220",21.0
203,2011,AR,Arkansas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,14.8,16.7,18.8,"4,220",21.0
204,2011,AR,Arkansas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,14.8,16.7,18.8,"4,220",21.0
205,2011,AR,Arkansas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,14.8,16.7,18.8,"4,220",21.0
206,2011,AR,Arkansas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,14.8,16.7,18.8,"4,220",21.0
207,2011,AR,Arkansas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,14.8,16.7,18.8,"4,220",21.0
208,2011,AR,Arkansas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,14.8,16.7,18.8,"4,220",21.0
209,2011,AR,Arkansas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,14.8,16.7,18.8,"4,220",21.0
210,2011,AR,Arkansas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,14.8,16.7,18.8,"4,220",21.0
211,2011,AR,Arkansas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,14.8,16.7,18.8,"4,220",21.0
212,2011,AR,Arkansas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),25.7,27.8,30.1,"4,239",21.0
213,2011,AR,Arkansas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),25.7,27.8,30.1,"4,239",21.0
214,2011,AR,Arkansas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),25.7,27.8,30.1,"4,239",21.0
215,2011,AR,Arkansas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),25.7,27.8,30.1,"4,239",21.0
216,2011,AR,Arkansas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),25.7,27.8,30.1,"4,239",21.0
217,2011,AR,Arkansas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),25.7,27.8,30.1,"4,239",21.0
218,2011,AR,Arkansas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),25.7,27.8,30.1,"4,239",21.0
219,2011,AR,Arkansas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),25.7,27.8,30.1,"4,239",21.0
220,2011,AR,Arkansas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),25.7,27.8,30.1,"4,239",21.0
221,2011,AR,Arkansas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),25.7,27.8,30.1,"4,239",21.0
222,2011,AR,Arkansas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),25.7,27.8,30.1,"4,239",21.0
223,2011,AR,Arkansas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),25.7,27.8,30.1,"4,239",21.0
224,2011,AR,Arkansas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),25.7,27.8,30.1,"4,239",21.0
225,2011,AR,Arkansas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),25.7,27.8,30.1,"4,239",21.0
226,2011,AR,Arkansas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),25.7,27.8,30.1,"4,239",21.0
227,2011,AR,Arkansas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),25.7,27.8,30.1,"4,239",21.0
228,2011,AR,Arkansas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),25.7,27.8,30.1,"4,239",21.0
229,2011,AR,Arkansas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),25.7,27.8,30.1,"4,239",21.0
230,2011,AR,Arkansas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),25.7,27.8,30.1,"4,239",21.0
231,2011,AR,Arkansas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),25.7,27.8,30.1,"4,239",21.0
232,2011,AR,Arkansas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),25.7,27.8,30.1,"4,239",21.0
233,2011,AR,Arkansas,Physical Activity,% of adults with no leisure-time physical activity,28.9,30.9,33.0,"4,449",21.0
234,2011,AR,Arkansas,Physical Activity,% of adults with no leisure-time physical activity,28.9,30.9,33.0,"4,449",21.0
235,2011,AR,Arkansas,Physical Activity,% of adults with no leisure-time physical activity,28.9,30.9,33.0,"4,449",21.0
236,2011,AR,Arkansas,Physical Activity,% of adults with no leisure-time physical activity,28.9,30.9,33.0,"4,449",21.0
237,2011,AR,Arkansas,Physical Activity,% of adults with no leisure-time physical activity,28.9,30.9,33.0,"4,449",21.0
238,2011,AR,Arkansas,Physical Activity,% of adults with no leisure-time physical activity,28.9,30.9,33.0,"4,449",21.0
239,2011,AR,Arkansas,Physical Activity,% of adults with no leisure-time physical activity,28.9,30.9,33.0,"4,449",21.0
240,2011,AR,Arkansas,Physical Activity,% of adults with no leisure-time physical activity,28.9,30.9,33.0,"4,449",21.0
241,2011,AR,Arkansas,Physical Activity,% of adults with no leisure-time physical activity,28.9,30.9,33.0,"4,449",21.0
242,2011,AR,Arkansas,Physical Activity,% of adults with no leisure-time physical activity,28.9,30.9,33.0,"4,449",21.0
243,2011,AR,Arkansas,Physical Activity,% of adults with no leisure-time physical activity,28.9,30.9,33.0,"4,449",21.0
244,2011,AR,Arkansas,Physical Activity,% of adults with no leisure-time physical activity,28.9,30.9,33.0,"4,449",21.0
245,2011,AR,Arkansas,Physical Activity,% of adults with no leisure-time physical activity,28.9,30.9,33.0,"4,449",21.0
246,2011,AR,Arkansas,Physical Activity,% of adults with no leisure-time physical activity,28.9,30.9,33.0,"4,449",21.0
247,2011,AR,Arkansas,Physical Activity,% of adults with no leisure-time physical activity,28.9,30.9,33.0,"4,449",21.0
248,2011,AR,Arkansas,Physical Activity,% of adults with no leisure-time physical activity,28.9,30.9,33.0,"4,449",21.0
249,2011,AR,Arkansas,Physical Activity,% of adults with no leisure-time physical activity,28.9,30.9,33.0,"4,449",21.0
250,2011,AR,Arkansas,Physical Activity,% of adults with no leisure-time physical activity,28.9,30.9,33.0,"4,449",21.0
251,2011,AR,Arkansas,Physical Activity,% of adults with no leisure-time physical activity,28.9,30.9,33.0,"4,449",21.0
252,2011,AR,Arkansas,Physical Activity,% of adults with no leisure-time physical activity,28.9,30.9,33.0,"4,449",21.0
253,2011,AR,Arkansas,Physical Activity,% of adults with no leisure-time physical activity,28.9,30.9,33.0,"4,449",21.0
254,2011,AZ,Arizona,Obesity,% of adults aged >= 18 years with obesity,23.0,25.1,27.3,"6,150",7.0
255,2011,AZ,Arizona,Obesity,% of adults aged >= 18 years with obesity,23.0,25.1,27.3,"6,150",7.0
256,2011,AZ,Arizona,Obesity,% of adults aged >= 18 years with obesity,23.0,25.1,27.3,"6,150",7.0
257,2011,AZ,Arizona,Obesity,% of adults aged >= 18 years with obesity,23.0,25.1,27.3,"6,150",7.0
258,2011,AZ,Arizona,Obesity,% of adults aged >= 18 years with obesity,23.0,25.1,27.3,"6,150",7.0
259,2011,AZ,Arizona,Obesity,% of adults aged >= 18 years with obesity,23.0,25.1,27.3,"6,150",7.0
260,2011,AZ,Arizona,Obesity,% of adults aged >= 18 years with obesity,23.0,25.1,27.3,"6,150",7.0
261,2011,AZ,Arizona,Obesity,% of adults aged >= 18 years with an overweight classification,35.5,37.8,40.2,"5,981",7.0
262,2011,AZ,Arizona,Obesity,% of adults aged >= 18 years with an overweight classification,35.5,37.8,40.2,"5,981",7.0
263,2011,AZ,Arizona,Obesity,% of adults aged >= 18 years with an overweight classification,35.5,37.8,40.2,"5,981",7.0
264,2011,AZ,Arizona,Obesity,% of adults aged >= 18 years with an overweight classification,35.5,37.8,40.2,"5,981",7.0
265,2011,AZ,Arizona,Obesity,% of adults aged >= 18 years with an overweight classification,35.5,37.8,40.2,"5,981",7.0
266,2011,AZ,Arizona,Obesity,% of adults aged >= 18 years with an overweight classification,35.5,37.8,40.2,"5,981",7.0
267,2011,AZ,Arizona,Obesity,% of adults aged >= 18 years with an overweight classification,35.5,37.8,40.2,"5,981",7.0
268,2011,AZ,Arizona,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),30.9,33.1,35.3,"5,961",6.0
269,2011,AZ,Arizona,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),30.9,33.1,35.3,"5,961",6.0
270,2011,AZ,Arizona,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),30.9,33.1,35.3,"5,961",6.0
271,2011,AZ,Arizona,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),30.9,33.1,35.3,"5,961",6.0
272,2011,AZ,Arizona,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),30.9,33.1,35.3,"5,961",6.0
273,2011,AZ,Arizona,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),30.9,33.1,35.3,"5,961",6.0
274,2011,AZ,Arizona,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),50.4,52.8,55.1,"5,996",6.0
275,2011,AZ,Arizona,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),50.4,52.8,55.1,"5,996",6.0
276,2011,AZ,Arizona,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),50.4,52.8,55.1,"5,996",6.0
277,2011,AZ,Arizona,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),50.4,52.8,55.1,"5,996",6.0
278,2011,AZ,Arizona,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),50.4,52.8,55.1,"5,996",6.0
279,2011,AZ,Arizona,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),50.4,52.8,55.1,"5,996",6.0
280,2011,AZ,Arizona,Physical Activity,% of adults with no leisure-time physical activity,22.0,24.1,26.3,"6,197",6.0
281,2011,AZ,Arizona,Physical Activity,% of adults with no leisure-time physical activity,22.0,24.1,26.3,"6,197",6.0
282,2011,AZ,Arizona,Physical Activity,% of adults with no leisure-time physical activity,22.0,24.1,26.3,"6,197",6.0
283,2011,AZ,Arizona,Physical Activity,% of adults with no leisure-time physical activity,22.0,24.1,26.3,"6,197",6.0
284,2011,AZ,Arizona,Physical Activity,% of adults with no leisure-time physical activity,22.0,24.1,26.3,"6,197",6.0
285,2011,AZ,Arizona,Physical Activity,% of adults with no leisure-time physical activity,22.0,24.1,26.3,"6,197",6.0
286,2011,AZ,Arizona,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,30.3,32.5,34.8,"6,087",6.0
287,2011,AZ,Arizona,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,30.3,32.5,34.8,"6,087",6.0
288,2011,AZ,Arizona,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,30.3,32.5,34.8,"6,087",6.0
289,2011,AZ,Arizona,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,30.3,32.5,34.8,"6,087",6.0
290,2011,AZ,Arizona,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,30.3,32.5,34.8,"6,087",6.0
291,2011,AZ,Arizona,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,30.3,32.5,34.8,"6,087",6.0
292,2011,AZ,Arizona,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,22.2,24.2,26.3,"5,915",6.0
293,2011,AZ,Arizona,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,22.2,24.2,26.3,"5,915",6.0
294,2011,AZ,Arizona,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,22.2,24.2,26.3,"5,915",6.0
295,2011,AZ,Arizona,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,22.2,24.2,26.3,"5,915",6.0
296,2011,AZ,Arizona,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,22.2,24.2,26.3,"5,915",6.0
297,2011,AZ,Arizona,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,22.2,24.2,26.3,"5,915",6.0
298,2011,CA,California,Obesity,% of adults aged >= 18 years with obesity,22.9,23.8,24.7,"17,088",10.0
299,2011,CA,California,Obesity,% of adults aged >= 18 years with obesity,22.9,23.8,24.7,"17,088",10.0
300,2011,CA,California,Obesity,% of adults aged >= 18 years with obesity,22.9,23.8,24.7,"17,088",10.0
301,2011,CA,California,Obesity,% of adults aged >= 18 years with obesity,22.9,23.8,24.7,"17,088",10.0
302,2011,CA,California,Obesity,% of adults aged >= 18 years with obesity,22.9,23.8,24.7,"17,088",10.0
303,2011,CA,California,Obesity,% of adults aged >= 18 years with obesity,22.9,23.8,24.7,"17,088",10.0
304,2011,CA,California,Obesity,% of adults aged >= 18 years with obesity,22.9,23.8,24.7,"17,088",10.0
305,2011,CA,California,Obesity,% of adults aged >= 18 years with obesity,22.9,23.8,24.7,"17,088",10.0
306,2011,CA,California,Obesity,% of adults aged >= 18 years with obesity,22.9,23.8,24.7,"17,088",10.0
307,2011,CA,California,Obesity,% of adults aged >= 18 years with obesity,22.9,23.8,24.7,"17,088",10.0
308,2011,CA,California,Obesity,% of adults aged >= 18 years with an overweight classification,35.4,36.4,37.4,"17,088",10.0
309,2011,CA,California,Obesity,% of adults aged >= 18 years with an overweight classification,35.4,36.4,37.4,"17,088",10.0
310,2011,CA,California,Obesity,% of adults aged >= 18 years with an overweight classification,35.4,36.4,37.4,"17,088",10.0
311,2011,CA,California,Obesity,% of adults aged >= 18 years with an overweight classification,35.4,36.4,37.4,"17,088",10.0
312,2011,CA,California,Obesity,% of adults aged >= 18 years with an overweight classification,35.4,36.4,37.4,"17,088",10.0
313,2011,CA,California,Obesity,% of adults aged >= 18 years with an overweight classification,35.4,36.4,37.4,"17,088",10.0
314,2011,CA,California,Obesity,% of adults aged >= 18 years with an overweight classification,35.4,36.4,37.4,"17,088",10.0
315,2011,CA,California,Obesity,% of adults aged >= 18 years with an overweight classification,35.4,36.4,37.4,"17,088",10.0
